question_id,topic_tokenized,answer_item_1_tokenized,answer_item_2_tokenized,answer_item_3_tokenized,answer_item_4_tokenized,answer_item_5_tokenized,answer_item_6_tokenized,answer_item_7_tokenized,answer_item_8_tokenized,answer_item_9_tokenized
352,psycholog,"democrat,interest,beyond,worri,far,meet,answer,decis,would,artist,includ,state","discov,glass,respond,eat,rest,coach,appli,trade,garden,good","catch,product,natur,actual,skin,sea,realiz,small,relat,ever,say,stay,nice,long,sort,environment,product,risk,employe,wrong","last,group,polit","commerci,cultur,central,offer","lot,trade,suffer,even,includ,expect,almost,realiz,effort,author,figur,low,trip",,,
353,"career,develop","physic,simpl,vote,partner,town,section,fast","move,point,stage,research,call,recogn,compar,realiti,institut,front,degre,anyth,local,institut,lead,type","offer,color,open,write,properti,find,commun,front,start,kid,world,test,exactli,behavior,statement,allow,rememb,instead,green,network","career,increas,fire,discuss,contain","sing,plan,recogn,tax,event,meet,kid,cultur,station,former,read,reveal,earli,republican,part,think,defens,much","probabl,dinner,water,sure,wall,big,senior,scene,step,perhap,treatment,entir","main,lot,concern,call,noth,strong,visit,road,commerci,level,author,peac,tree,window,game,foreign,countri,camera,protect,secur,remain,effort,reveal,includ,charg,whose,read,manag","noth,least,program,project,section,keep","creat,languag,prepar,pay,usual,republican,republican,forward,necessari,effort"
354,histori,"outsid,differ,great,democrat,particularli,short,court,never,technolog,learn,face,anyth,task,sign,bit,difficult,natur,care,key","second,mr,cultur,get,summer","find,film,american,centuri,drop,bank,clearli,order,fish,finish,peopl","tax,near,product,author,seek,good,feel","across,enough,would,two,train,analysi,environment,prevent,shoulder,poor",,,,
355,"artifici,intellig","expert,two,wide,cover,today,street,type","job,polit,money,break,worker,everyon,import,effect,hold,togeth,center,light,consid,guess,morn","sing,point,around,capit,public,career,foreign,window,skin,industri,season",,,,,,
356,"web,develop","firm,push,nice,institut,almost,success,second","machin,includ,research,bag,make,eye","test,seem,eight,tree,option,human,simpli,car,cut,expert,audienc,especi","agreement,feel,summer,peac,deep,project,list,manag,carri,organ,day,skill,short,nice,reason,feel,special,first,guy,east,person,avail,stock,oil","differ,look,gun,fear,institut,role","structur,road,lot,american,pressur",,,
357,robot,"thought,whatev,window,pull,shoulder,choic,reduc,keep,return,properti,earli,analysi,pa,store","sourc,memori,famili,doctor,wide,interest,statement,cost,member,outsid,page,eat,five,draw,song,account,style,six,court,mother","though,variou,fine,person,pretti","american,public,store,ball,church,move,mother,certainli,militari,start,energi,invest,program,half,game,fine,interest,travel,glass,class,class,order,choos,appear","person,everi,busi,contain,also,later,movement,train,suddenli","plan,seat,short,bar,feel,exampl,yeah,doctor,organ,polic,low,box,break,matter,readi,enter,seriou",,,
358,"machin,learn","former,wear,partner,listen,confer","lead,peopl,consid,present,vote,differ,note,speech,sea,institut,benefit,author","interest,mani,partner,remain,exactli,quickli,radio,hard,countri,rise,buy,laugh","readi,somebodi,low,whose,heart,week,custom,cultur,class,focu,valu,small,popular","everybodi,place,affect,subject,prevent,career,near,includ,foot,eight,visit,answer,toward,impact,high,clear,level","oil,inform,eat,read,movement,research,line,discuss,heavi,effort,claim,environ,quickli,rock,challeng,polic","power,strong,televis,reach,amount,cold,former,growth,truth,spend,take,pull","fast,claim,great,shoulder,fund,involv,break,choic,speech,go,treat,gener,sell",
359,"person,financ","remain,reach,green,seat,mother,sens,hour,gun,grow,effort,past,grow,eye,small","parent,set,head,seriou,presid,senior,medium,record,onto,third,fall,indic,shoulder,scienc","room,also,artist,adult","mani,head,decad,seven,address,market,top,visit,sing,job,clear,agreement,howev",,,,,
360,"machin,learn","morn,medic,part,true,earli,star,face,seem,good,would,import,requir","help,special,anim,variou,age,meet,effort,trade,behavior,tell","pull,letter,town,specif,side,exactli,involv,yet,though,appear,noth,think,choos","good,condit,accept,black,program,head,job,central,enough,money,race,game,even,arriv,old,prevent,career,student,garden,parent,carri,deal,decad,fish,think,actual,fill","young,matter,mr,arriv,month,occur,probabl,suddenli,know,agreement","allow,skill,govern,concern,improv","futur,speak,ago,rather,begin","news,protect,sign,bad,stop,outsid,write,challeng,claim,common,trip,gener,maintain,draw,adult,leader,across,first,accord,agreement,form",
361,educ,"sure,white,babi,task,whatev,hard","common,check,lead,arm,stay,film,decis,girl,support,organ,differ,bit,seat,girl,imagin,area,million,deep,man,catch,project,list","sometim,continu,ten,decis,bit,turn,imag,evid",,,,,,
362,educ,"execut,staff,project,author","model,local,section,score,lose,commun,stock,presid,space,among,seriou,step,babi,develop,administr,per,eat,becom","third,accept,word,new,pressur,feel","insid,easi,militari,word,explain,hot,religi,mr,pretti",,,,,
363,"climat,chang","medium,gener,organ,analysi,music,republican,senior,colleg,main,board,parti,pay,insid,almost,would,local,nation,technolog,partner","cell,earli,offer,set,weight,whatev,particularli,grow,process,brother,activ,colleg,human,say,back,almost,step,u,east,exactli,benefit,world,quickli,affect,job","part,singl,campaign,radio,agreement,becom,follow,believ,role,mani,list","real,student,other,say,owner,whose,woman,capit,clear,page,understand,fire","skin,sign,fight,resourc,rest,babi,wide,determin,larg,radio,polit",,,,
364,"web,develop","offic,histori,manag,list,reduc,tough,peopl,card,benefit,clear,rest,staff,environment,import,centuri,modern,meet,name","cours,name,noth,whatev,color,adult,right,financi,rang,mention,small,win,think,everi,student,budget","six,item,certainli,mission,suffer,notic,recogn,one",,,,,,
365,histori,"finish,sit,develop,growth,south,relationship,posit,properti,court,congress,brother,fill,want,keep,receiv,mean,compar","fire,whose,free,someth,thousand,note,foreign","elect,tri,consid,daughter,issu,later,requir,follow","senior,well,comput,top,road,behind,oper,old,quickli,appear,less,natur,dark",,,,,
366,"quantum,comput","realli,polit,model,subject,presid,report,realiz,turn,entir,posit,medic,citi,light,tell,coach,beyond,piec,son,attorney,clearli,year,skin,particular,west,littl,born","girl,born,past,heavi,ga,magazin,direct,pick,natur,readi,clearli,author","beat,center,valu,discu,right,recent,stock,agent,lose,network,interview,easi,keep,beauti,rais,school,surfac,agreement,professor,push,special,futur,partner,provid,end,none,never,voic,singl,receiv,data,front,task,theori,whose,respond","especi,rememb,larg,break,add,wonder,central,industri,none,show",,,,,
367,"climat,chang","abil,answer,offer,tax,get,long,plant,music,execut,onto,gener,car,next,offic,benefit","idea,news,public,act,page,eight,turn,view,involv,power,forc,event,special","religi,section,differ,green,order,articl,chair,parent,huge,place,particip,heavi,might,agre,team,help,reach,score,feel,senior,person,could,soldier,leader","vote,foot,land,add,risk,almost,key,particip,perhap,one",,,,,
368,"health,fit","say,activ,power,answer,prevent,follow","allow,somebodi,project,listen,build,pull,miss,attent,clearli,suffer,western,discu,idea","field,human,noth,execut,gener,govern,resourc,audienc,father,trade","go,share,readi,stand,case,tv,result,industri,look,almost,ok","nation,seat,without,yet","must,develop,sure,near,news,els,style,interest,kid","role,thing,next,coupl,perform,fire,hand,certainli,degre,left,ever,return","break,read,alon,name,book,guess,owner,face,comput,trade,bit","say,pay,fear,scienc,like,better"
369,"person,financ","get,begin,oper,enter,court,fill,deal,lay","realiz,point,bodi,five","popul,head,polici,music,help,imag","center,onto,could,firm,travel,interview,treatment","u,scientist","bad,happi,bring,particularli,power,size,fact,player,area,mean,lawyer,year","thing,mean,voic,abl,push,govern,line,often,affect,studi,hair,free,avoid,although,argu,tradit,profession,provid","rais,mani,rememb,even,current,creat,sound,agreement,babi,foot,court,polit,new",
370,"quantum,comput","choic,deal,light,onto,face,alon,woman,land,type,sister,away,cultur,kitchen,repres,eye","rich,support,size,seat,share","writer,may,speak,floor,writer,popul,none,properti,attack,rather,purpos","option,alon,size,adult,fill,spring,none,next,much,six,everi,collect","intern,garden,share,break,exampl,polic,easi,store,pattern,sens,almost,new,enjoy","fact,today,watch,price,western,manag,option,practic","late,eight,tell,open,husband,memori,six,republican,free,huge,clearli,becom,idea,member,commerci,mayb,meet,oil,edg,everyth",,
371,"data,scienc","price,player,use,maintain,paper,high","white,side,inform,sever,onto,bill,rais","natur,network,interview,get,someon,ok","interest,four,decad,financi,recogn,chair,boy,light,environment,pay,someth,southern,environ,wear","nearli,may,trade,billion,ask,prevent,among,across,instead,style,data,assum,profession,social,whether,four,respons,safe,agre,properti,page,top",,,,
372,histori,"direct,foot,garden,public,save","social,side,room,figur,popular,success,gener,around,even,economi,last","win,chang,place,even,whose,like","marriag,store,scientist,polici,colleg,even,board,lead,beauti,custom,go,necessari,consum,region,present,mention,product,anyon,rate,accord,network,current,southern,chanc,certainli,goal,someth","rule,properti,daughter,stop,run,show,polit,notic,experi,receiv,institut,although,discu,major,area,includ,land","peac,bag,catch,earli,hit,order,think,instead,debat,town,beauti,west,shoulder,result,summer,grow,model,stori,none,whether,around,ground,father,mission,environment,much,maintain,build","respons,democrat,protect,station","today,dog,impact,admit,still,save,comput,polit,treatment,scientist","issu,kid,break,hundr,meet,page,real,growth,togeth,tend,today,whether,eight,increas,discu,left,better,avoid,gener,space,walk,move,decid,three,effect,produc,save,smile"
373,blockchain,"visit,memori,amount,chanc,strong,debat,blue,teach,quit,time,number,knowledg,profession","minut,movi,famili,militari,famili,term,identifi","seriou,environment,item,add,read,sort,recent,reflect,oper,move,human,phone","make,movi,safe,guy,kid,exist,clearli,plant,parti,north,beauti,court,benefit,physic,memori,oil,power,bad,exampl,use,hundr,someth,paint,seven,exampl,execut,wish,sell","run,hope,includ,short,environ,charg,similar,member,stand,benefit,new","degre,particip,least,miss,stori,success,southern,budget,popular,becom,state,agreement,beyond",,,
374,psycholog,"pressur,someon,team,realiti,buy,spring,cours","especi,approach,within,bar,skill,morn,invest,short,explain,reflect,anyon,forward","whose,walk,let,model,qualiti,onto,buy,daughter,way,deep,oil,good,physic","valu,shake,fire,improv",,,,,
375,cybersecur,"lay,night,share,studi,point,far,fund,girl,heart,owner,mr,posit,rather,stori,provid,group,countri,best,support,ten,boy,environment,arm","countri,head,side,music,troubl,lawyer,alway,sound,soldier,camera","meet,later,variou,pattern,true,learn,citi,provid","opportun,deep,tough,littl,seem,game,agent,land,size,protect,hospit","first,marriag,u,rest,someon,western,environ,week,street,assum,member,realiz,garden,name,skill,son,half",,,,
376,"artifici,intellig","late,nearli,modern,step,toward,threat,money,analysi,kitchen,sign,major,blue,action,cours,reflect,forc","discov,sure,home,accept,treatment,child,measur,energi,cost,mayb,agent,democrat","yard,behavior,yard,boy,everybodi","growth,variou,court,two,push,kitchen,congress,result,pressur,discu,take","easi,find,situat,alway,cultur,open,leav,certainli,gener,profession,share,tradit,attorney,technolog,mayb,quickli,remain,view,section,hope,peopl","goal,start,natur,across,hand,differ,analysi,exist,laugh,approach,busi,art,tell,think,compani,trade,build,gener,servic,behavior,relat,use,earli,protect,deep",,,
377,"climat,chang","anyth,attorney,audienc,mother,area,last,make,nation,republican,year,side,arriv,beauti,manag,man,product,impact,everybodi,rise","charg,later,seat,polit,believ,insid,develop,law,inde,local,product,safe,black,seek,say,larg,research,american,fine","stay,energi,rather,singl,somebodi,player,person,tradit,first,work,paper,seat","research,becom,ask,describ,fear,alway,game,capit,compar,pick","requir,teacher,girl,believ,militari,earli,tri,yeah,worker,live,societi,husband,nation,produc,other,upon,would,forc,govern,social,edg,opportun,six,see,go,resourc","safe,four,budget,food,today,despit,physic,action,choos","letter,everybodi,determin,small,right,commun,huge,term,month,check,second,machin",,
378,"career,develop","wall,step,event,claim,someon,includ,home,suffer,whole,larg","understand,paper,differ,build,father","although,central,natur,togeth,foreign,compar,low","mission,attack,sourc,drop,scienc,student,cut,instead","pretti,tabl,want,live,instead,alreadi",,,,
379,psycholog,"result,stand,behavior,profession,tonight,describ,resourc,qualiti,pretti,foot,miss,relat,soldier,ball,properti,bodi","husband,none,month","site,weight,organ,daughter,question,rememb,man,measur,land,particular,evid,everyth,lead,sort,protect,boy,thing,main,tabl,respons,page,offici,behind,capit,foot,studi","receiv,admit,wide,somebodi,face,compar,invest,life,get,institut,messag,father,central,bank,concern,build,drug,never,win,action,find,magazin","collect,opportun,window,coupl,option,well,famili,well,sign,spend,central","recent,effort,spring,pull,free,especi,detail,season,recogn,suddenli,crime,chair,care,data,safe,u,consid,choos,contain,drug,door,attorney","offer,order,lawyer,prepar,wife,nice,main,practic,kitchen,full,relationship,doctor,studi","share,artist,tell,suggest,also,qualiti,rang,decad,daughter,fire,region,pretti,chair,build,million,realiti,program,save,agenc,bag,respons,stage,writer","remain,whatev,cover,tree,mouth,floor,mani,indic,anoth,site,standard,futur,popular,call,offer,activ,includ"
380,"digit,market","leader,tend,employe,pull,low,better,mani,way,care,kind,cell,front,manag,true,particular,grow,like,paint,societi,region,even,turn","take,hit,box,truth","child,north,throw,attent,camera,let,entir,trial,music","requir,appear,big,hit,store,world,voic,manag,ye","form,opportun,staff,popul,former,reason,name,fund,person,thing,imagin,variou,call,choic,world,issu,inform,must,environment,strong,save,insid","research,ahead,without,receiv,enter,consid,capit","seri,deal,everybodi,american,physic,hit,decid,town,difficult,new,skin,partner,republican","group,simpli,minut,common,give,notic,music,health,everyth,popul,feel,east,walk,threat,card,enough",
381,"web,develop","movement,local,kitchen,current,view","account,star,peac,turn,shake,run,candid,fund,issu,day","busi,futur,comput,data,matter,tax,see,fear,student,crime,lay,movement,two,bed,religi","attack,special,hotel,parent,popul,institut,poor,gener,insid","begin,measur,forget,statement,music","hundr,alon,avoid,field,blood,role,small,song,eye,strong,end,visit,short,custom,entir,resourc,actual,educ,tv,rise,nearli,send,either,floor",,,
382,blockchain,"would,finish,continu,expect,without","might,rang,least,tv","exactli,consid,fire","close,congress,seem,group,sound,hit,today,citizen,later,bill,collect,ever,busi,continu,economi,back,case,share,camera,man,vote,almost,cost,find","foot,system","past,relat,sourc,scientist,involv,close,local,mr,home,buy","pattern,moment,guy,hand,fish,section,space,rate,countri,piec,usual,condit,coach,find,improv,act,treat","food,level,last,ago,along,day,check,enough,claim",
383,educ,"plan,scientist,televis,els,care,economi,key,trip,author,later,turn,right,happi,bring","way,foreign,everyon,properti,student,writer,appli,campaign,stock,near,modern,everyon,structur,way,like,offici,around,read,simpl,sort,season,structur,dinner,book,food,seriou,let","rise,increas,televis,machin","weight,candid,face,near,section,act,help,close,could,start","anyon,care,choos,vote,involv,thu,religi,bill,minut,probabl,televis,owner,billion,event,minut,like,describ,other,analysi,current,sourc","popular,fight,action,person,anim,oper,grow,lawyer,beat,environ,ask,inform,assum,standard","compar,must,sea,never,one,modern,econom,vote,cup,thu,action,top",,
384,sociolog,"alreadi,site,capit,decad,case,centuri,establish","give,happi,speech,visit,specif,south,explain,beat,skill,eat,resourc,space,discov,sea,abil,fear,build","relationship,easi,within,station,southern,lay,game,best,enjoy,understand,wear,group","long,forget,tri,polic,life,safe,repres,sort,especi,right,exist,land,fli,wind",,,,,
385,"person,financ","watch,full,energi","consum,figur,ground,young,fact,oil,main,lead,quit,materi,despit,adult,lawyer,chanc,move","year,defens,confer,point,compar,prevent,address,thousand,matter,system,begin,admit,employe,certain,respons,play,low,rule",,,,,,
386,histori,"game,administr,could,mr,act,posit,approach,teach,anim,run,sinc,realiz","organ,benefit,price,laugh,crime,elect,everyth,usual,see,reach,identifi,defens,red,last,gun,voic,professor,boy,miss","u,prevent,health,wear,hear","mention,blue,least,girl,price,valu,mayb","loss,late,turn","polit,full,evid,custom,offici,hold,articl,item,lawyer,per,behavior,boy,result,get,walk,product,process","game,may,polit,six,everi,second,stop,instead,direct",,
387,"person,financ","medic,art,case,audienc,establish","pretti,could,camera,left,memori,describ,star,surfac,good,coach,purpos,energi,beat,anim,almost,good,govern,follow,ago,risk,popular,eight,per,lead,govern,reveal,thousand,lawyer,money,hard","sit,design,citi,away,intern,happi,behavior,behavior,life,bed,ask,one,possibl,hard,rather,public","news,other,sit,loss,goal,may,insid,share,size,reason,pretti,continu,center,profession,kitchen,stuff,back,follow,lawyer,stage,expert,school","economi,good,analysi,stock,posit,season,last,good,item,cell,simpl,challeng,see,lose,treatment,gener,carri,vote,ten,friend",,,,
388,"career,develop","father,somebodi,coach,like,defens","readi,cup,run,view,cold,product,away,lay,firm,east,kitchen,identifi,insid,still,bed,popul,loss,agenc,network","medium,readi,tell,realiti,follow,word,offic,exactli,commun,expect","alreadi,direct,fine,yet,inde,quickli,singl,thought,prevent,individu,center,yet,understand",,,,,
389,"climat,chang","half,discov,occur,occur,differ,offic,front,north,guy,daughter,forget,languag","protect,market,interest,region,pictur,bad,blue,two,administr,know","resourc,morn,differ,mother,meet,littl,head,mention,soon,nearli,treat,whether,part,despit,imagin,relat,special,system,pattern,pressur,also,woman,polici","morn,mouth,whether,instead,contain,newspap,keep,probabl,line,interview,stop","ground,prove,prepar,yet,run,face,compar,person,almost,stand,scientist,sound,truth,requir,perhap,play,law,water,budget,call,expect,free,often,condit,ten,reveal,third,bank,becom,clearli","past,sound,alon,pm,second,simpl,food,today,repres,work,success,physic,collect,stuff,paint,far","scienc,grow,group,close,statement,air,expert","almost,travel,today,howev,cup,end,cut,start,wide,page",
390,"health,fit","consum,hour,cultur,tv,suggest,close,attorney,beat,histori,lawyer,comput","bag,support,line,bag,loss,activ,scientist,offer,old,rest,studi,today,thought,hous,half,speech,look,concern,materi,drive","father,environment,writer,tree,artist,reason,lay","state,agenc,send,stock,system,pay,morn,histori","energi,save,servic,like,watch","direct,throw,write,posit,manag,anoth,fight,newspap,rise,thought,whether,need,offic,respons,sit,window,relat,power","moment,rais,develop,intern,season,chang,offer,beauti,argu,store,purpos,alway,nice,collect,public,court","benefit,fli,import,artist,skin,final,movi,interest,factor,night,player,let,inde,gun",
391,"data,scienc","home,throw,kind,interest,differ,among,compani,person,tend,pattern,pm","player,environment,unit,often,page","must,rais,histori,anyon,person",,,,,,
392,blockchain,"send,pictur,fill,task,cultur,happi,realiz,ask,item,section,polici,major,local,thank,qualiti,west,decad,around,improv,eight","year,finish,western,wish,lawyer,properti,drug,avail,hit,mind,whether,hotel,new,american,hit,method,ahead,televis,yard,readi,administr,pattern","reduc,page,first,valu,hundr,visit,rang,vote,respons,check,seven,network,polici,rule,throughout","state,servic,seek,citizen,bed,major,must,contain,tradit,talk,cost,hot,tonight,invest,mr,white,none,drive,earli","guy,remain,reveal,posit,similar,govern,enjoy,southern","attorney,provid,major,forc,prevent,born,pressur,million,event,anoth,year,drug,professor,howev,set,polit,product,around,govern,look,eye,concern","get,cut,specif,art,question,sound","govern,word,night,arriv,popular,seat,dream,race,idea","past,kid,particip,although,floor,light,great,includ,church,cold,water"
393,"climat,chang","number,role,knowledg,adult,sometim","green,bring,heavi,near,also,guy,develop,ahead,cost,protect,street,variou,live","fact,work,approach,clear,plant,night","deep,ball,movi,least,street,appli","particip,unit,civil,begin,thank,star,week,wear,street,tough,cours,number,though,sure,cell,law,statement,arriv,beauti,town",,,,
394,educ,"station,smile,final,sing,grow,posit,republican,accept","bill,fight,land,central,well,alon,fire,expert,look","yet,central,style,second,respons,lawyer,democrat,shake,lot,tree,reason,author,feel","strong,practic,best,clear,realiti,west,strategi,past,growth,bring,garden,administr,career,insid,forc,local,troubl","green,avail,everybodi,polic","model,teach,speak,bag,accept,boy,wide,red,educ,parti,profession,statement,room,bad","hospit,understand,effect,show,owner,test,bed,recent,agenc,comput,fund,girl,stop","south,space,time,state,success,rich,wife,share,treatment,major,church","everi,term,add,collect,commerci,variou,cultur,concern,pick"
395,"artifici,intellig","author,daughter,smile,food,becom,alon,societi,bill","make,data,season,tell,night,event,sell,chanc,wall","anim,month,first,pressur,process,beauti,risk,grow,trial,purpos,sort,free,howev,impact,later,upon,gun,anyth,chanc,confer","cut,claim,congress,board,offer,much,air,item,field,profession,someth,cup,light,next","understand,tri,join,prepar,compar,main,ga,three,gun,democrat,receiv,six","actual,although,analysi,singl,listen,blue,region,check,seem,question,data,list,son","mother,father,price,big,along,look,appear,dark,abl,mean,idea,interview",,
396,"digit,market","pictur,edg,full,high,contain,citi,polit,make,film,check","central,avail,congress,memori,meet,plan,third,western,rest,yet","song,get,step,environment,develop,appli,writer,skin,readi,sourc,rate,bodi,throughout,reduc,despit,attorney,scienc,whether,provid,wide","hard,less,languag,machin,assum,sit,line,eat,natur,number,littl,often,nation,subject,case","talk,social",,,,
397,educ,"individu,growth,readi,fish,law,either,evid","floor,account,decid,loss,simpl,professor","success,remain,measur,time,realiz,morn,final,eye,rule,smile,cost,knowledg,wrong,nation,societi,natur,learn,involv,region","good,discuss,dream,way,civil,let,unit,way,think,loss,state","practic,perform,full","two,centuri,one,hold,degre,common,tend,u,benefit,budget,son","realiti,alway,produc,least,turn,box,believ,miss,season,part","treat,say,technolog,anyon","paint,practic,indic,commun,yeah,seem,friend,busi,travel,mouth"
398,"artifici,intellig","wish,act,manag,news","box,professor,degre,home,growth,accept,relationship,noth,space,although","game,peopl,know,nation","stage,secur,see,north,level,impact,front,sort,leader,young,add","recent,place,recent,one,store,hospit,physic,wrong,key,middl,head","thank,case,benefit,famili,pictur",,,
399,"data,scienc","support,program","stock,els,thu,beauti,street,discu,behavior,repres,fall,materi,rememb,lose,step","color,ye,read,cultur","key,maintain,educ,claim,sign","polit,trial,usual,execut,town,might,never,task,day","travel,suffer,control,research,ye,control,good,team,book,none,ok,call,green,qualiti,analysi,els,want,fight,spend,appear,whole,centuri,subject,amount,realiti,fight,still,news","put,sign,meet,offer,know,send,offici,possibl,tradit,countri,note","chanc,knowledg,capit,owner,world,today,group,drug,say,admit,would,collect","page,includ,check,marriag,treatment,control,degre,let,better,quit,yet,whole,appear,hotel,seat,carri,fall,everi,subject,democrat"
400,"environment,scienc","none,dark,look,histori,quickli,learn,develop,subject,stage,right,remain,write,affect,mention","opportun,risk,case,materi,natur","financi,board,societi,serv,abil,chanc,wind,confer,note,congress,econom,last","reach,compani,choos,everybodi,reach,real,discuss,wonder,sport,paint,fight",,,,,
